Codigo,Código Barra 1,Código Barra 2,Producto nombre 1,Producto nombre 2,precio por caja,precio por paquete,Categoria,creador
SAH039,6924372660645,,芦荟洁面乳,LIMPIADOR FACIAL CON ALOE VERA,2100.000,2500.000,,2046
sah017,6924372659854,,,,1100.000,1300.000,,2046
GZ8010174,6972598194970,,卡通唇彩,LABIAL LIQUIDO OSITO,780.000,900.000,,2046
GZ8010127A,6972598192662,,唇油,TINTA DE LABIOS,550.000,700.000,,2046
GZ8010202,6972598196172,,口红水,TINTA DE LABIOS DULCE OSO,750.000,900.000,,2046
GZ8010173,6972598194963,,卡通唇彩,LABIAL LIQUIDO FRUTILLA,780.000,900.000,,2046
2185,6903072026817,,眼影,PALETA DE SOMBRAS,1580.000,1900.000,,2046
KC233426,6976289193426,,51色紫霞仙子,PALETA COLOR DE HADAS 51 COLORES,8500.000,10200.000,,2046
KC233969,6976289193969,,105色贝儿公主,PALETA PRINCESA AMARILLA 105 COLORES,8500.000,10200.000,,2046
KC233327,6976289193327,,6色小熊粉套盒,ESTUCHE OSOS DE COLORES,4800.000,5800.000,,2046
KC233310,6976289193310,,9色闪光套盒,ESTUCHE DE MAQUILLAJE SHINE GIRL,4800.000,5800.000,,2046
KC233730,6976289193730,,97色问题少女,PALETA DE SOMBRAS LOVE 97 COLORES,7800.000,9400.000,,2046
KC233594,6976289193594,,96色问题少女,PALETA DE SOMBRAS YINMY 96 COLORES,7800.000,9400.000,,2046
KC233891,6976289193891,,22色黑白魔女 不打折,PALETA DE SOMBRAS CRUELLA 22 COLORES  SIN DESCUENTO,3500.000,4200.000,03店长推荐化妆品套装SET MAQUILLAJE,2046
KC233907,6976289193907,,22色香草女王 不打折,PALETA DE SOMBRAS REINA VIOLETA 22 COLORES SIN DESCUENTO,3500.000,4200.000,03店长推荐化妆品套装SET MAQUILLAJE,2046
KC233884,6976289193884,,49色粉蝶少女,PALETA DE SOMBRAS CHICA MARIPOSA 49 COLORES,8800.000,10600.000,,2046
KC233433,6976289193433,,50色最佳拍档套盒,PALETA DUAL 50 COLORES CON ZARCILLOS Y LLAVERO,8900.000,10700.000,03店长推荐化妆品套装SET MAQUILLAJE,2046
KC230005,6976289190005,,12支装唇彩粉色套盒,SET DE LABIALES LIQUIDOS 12 COLORES,5590.000,6700.000,02店长推荐口红唇彩套装 Set de Labial,2046
KC233946,6972081893946,,62色星期三,PALETA MERLINA 62 COLORES,5900.000,7100.000,,2046
KC233939,6972081893939,,62色星期三小提琴,PALETA MIERCOLES DE COLOR 62 COLORES,5900.000,7100.000,,2046
SYY2407,,,化妆刷套装,SET DE BROCHAS DE MAQUILLAJE,1050.000,1300.000,49化妆刷套装系列 set de brochas,2046
SYY2408,5945871572346,,化妆刷套装,SET DE BROCHAS DE MAQUILLAJE,1150.000,1400.000,49化妆刷套装系列 set de brochas,2046
SYY2409,,,化妆刷套装,SE T DE BROCHAS DE MAQUILLAJE,880.000,1000.000,49化妆刷套装系列 set de brochas,2046
SYY24010,,,化妆刷套装,SET DE BROCHAS DE MAQUILLAJE,1050.000,1300.000,49化妆刷套装系列 set de brochas,2046
KSBT2411,6947528467639,,80片化妆棉,ALGODON EN PETALOS 80 PCS,800.000,1000.000,51清洁卸妆产品 limpieza delrostro,2046
KSBT2412,6976898935653,,25片卸妆湿巾,TOALLAS DESMAQUILLANTES 25UNI,550.000,660.000,,2046
YLT0007,7852468300078,,大号粉扑（水滴6个斜切6个）,ESPONJA DE MAQUILLAJE,400.000,500.000,,2046
YLT0008,,,6PC粉扑大礼包,SET DE ESPONJAS 6 PCS,790.000,1000.000,50海绵粉扑系列 esponja de maquillaje,2046
YLT0009,,,6PC粉扑大礼包,SET DE ESPONJAS 6 PCS,790.000,1000.000,50海绵粉扑系列 esponja de maquillaje,2046
70027,8566383700279,,透明爱心带梳睫毛夹,ENCRESPADORES DE PESTANAS,850.000,1000.000,,2046
70030,,,电镀裙子睫毛夹,RIZADOR DE PESTAÑAS COLA DE SIRENA,1500.000,1800.000,,2046
70035,8566383700354,,眉毛长剪刀银色,TIJERAS PARA CEJAS,790.000,900.000,55睫毛配件 ACCESORIOS DE PESTANAS,2046
MC2412,8566383024122,,睫毛刷,PEINE PARA PESTAÑAS,880.000,1100.000,55睫毛配件 ACCESORIOS DE PESTANAS,2046
XLH2306,6948625795205,,三件套礼品盒粉色,CAJAS DE REGALO CORAZON,8500.000,10200.000,70化妆箱 收纳箱 化妆包 不含税  maletas de maquillaje y grndes3,2046
XLH2307,6948625795212,,三件套礼品盒粉色,CAJAS DE REGALO CORAZON,8500.000,10200.000,70化妆箱 收纳箱 化妆包 不含税  maletas de maquillaje y grndes3,2046
YLT6966,6901418769661,,指甲钳套装,KIT DE MANICURE,1800.000,2200.000,46美甲系列--美甲死皮剪 CORTA DE UNA,2046
YLT6967,6901418769678,,指甲钳套装,ESTUCHE DE MANICURA,1800.000,2200.000,,2046
YLT697,6901418716979,,指甲钳套装,ESTUCHE DE MANICURA,1800.000,2200.000,,2046
YLT6971,6901418769715,,指甲钳套装,ESTUCHE DE MANICURA,1800.000,2200.000,,2046
YZX25,132162257685*,,搓条,LIMA DE UÑAS,390.000,500.000,45美甲系列--修甲工具 set de manicura corta cuticula,2046
YZX26,132162257686*,,搓条,LIMA DE UÑAS,390.000,500.000,45美甲系列--修甲工具 set de manicura corta cuticula,2046
BKA32,,,刷子,BROCHA PARA PELUSAS,850.000,1000.000,,2046
01100圆塑料,5201467015018,,棉签 50pcs,COTONITOS 50pcs,330.000,400.000,,2046
9H486FT24,061623351535,,行李箱 中,MALETAS DE VIAJE,32000.000,38000.000,,2046
9H486FT20,061623351528,,行李箱 小,MALETAS DE VIAJE,28000.000,34000.000,,2046
HK457,,,HI KITTY SAHMPOO Y ACONDICIONADOR  SIN DESCUENTO,HI KITTY 不参与折扣,1300.000,1500.000,,2046
HK416,,,HI KITTY DESENREDANTE Y CREMA DE MASAJES  SIN DESCUENTO,,1400.000,1600.000,,2046
SLQ43,6931978146930,,50g乳液+60ml喷雾+20ml试管香水,SET DE LOCION 50GR+SPRAY 60M + PERFUME DE 20ML,2950.000,3500.000,01店长推荐香水套装-PERFUM,2046
SLQ44香水,6931978145322,,60ml喷雾四支装,SET DE 4 LOCIONES DE 60ML,3950.000,4700.000,,2046
SLQ45,6931978146916,,50g乳液+60ml喷雾+20ml试管香水,SET DE LOCION 50GR+SPRAY 60M + PERFUME DE 20ML,2950.000,3500.000,01店长推荐香水套装-PERFUM,2046
SLQ46,6931978145667,,60ml喷雾四支装,SET DE 4 LOCIONES DE 60ML,3950.000,4700.000,01店长推荐香水套装-PERFUM,2046
SLQ47,6931978146923,,50g乳液+60ml喷雾+20ml试管香水,SET DE LOCION 50GR+SPRAY 60M + PERFUME DE 20ML,2950.000,3500.000,01店长推荐香水套装-PERFUM,2046
SLQ48,6931978145490,,60ml喷雾四支装,SET DE 4 LOCIONES DE 60ML,3950.000,4700.000,,2046
SLQ49,6931978146954,,50g乳液+60ml喷雾+20ml试管香水,SET DE LOCION 50GR+SPRAY 60M + PERFUME DE 20ML,2950.000,3500.000,01店长推荐香水套装-PERFUM,2046
RX 2081,6845208929654,,蜡锅 220V小圆插,OLLA DE CERA,5800.000,7000.000,,2046
70040,8566383700408,,透明鱼带梳睫毛夹,ENCRESPADORES DE PESTANAS SIRENA,950.000,1100.000,,2046
51351168,,,3件套桃心礼品盒,CAJA DE CORAZON X 3,6500.000,7800.000,,2046
20101003,,,单个手提盒,MALETA INDIVIDUAL,1800.000,2200.000,,2046
7067503,6903072442720,,口红水,TINTA LABIAL,780.000,900.000,09彩妆系列--口红水，TINTA,2046
8328003,6903072427079,,爱心印章气垫腮红,RUBOR CON STAMPI,1500.000,1800.000,,2046
6869403,6903072419944,,液体腮红,RUBOR LIQUIDO,900.000,1100.000,,2046
3595703,6903072420544,,口红,LABIAL EN BARRA,790.000,900.000,05彩妆系列--口红 labial,2046
3602403B,6903072439645,,哑光12色口红,LABIAL MATTE INTRANSFERIBLE,1000.000,1200.000,05彩妆系列--口红 labial,2046
3616903,6903072443499,,保湿夹心变色口蜡,BALSAMO LABIAL MAGICO,700.000,800.000,,2046
5785603,6903072438747,,眼影液,SOMBRAS LIQUIDAS GLITTER,900.000,1100.000,11彩妆系列--小眼影，PALETA DE SOMBRAS ANYLADY,2046
6605647,6903072442331,,眉笔+染眉膏,DELINEADOR DE CEJAS,1350.000,1600.000,,2046
7036503,6903072423125,,持妆珠光唇彩,BRILLO LABIAL CON GLITTER,1200.000,1400.000,,2046
7055203,6903072435821,,不沾杯唇彩,LABIAL LIQUIDO MATTE,800.000,1000.000,,2046
7079403,6903072431120,,变色唇油,ACEITE ;LABIAL MAGICO,720.000,900.000,,2046
7111603A,6903072438587,,芦荟保湿变色唇油,ACEITE LABIAL DE ALOE VERA,550.000,700.000,,2046
7111603B,6903072438594,,玻尿酸滋养变色唇油,ACEITE LABIAL DE ACIDO HIALURONICO,550.000,700.000,,2046
7111603C,6903072438600,,胶原蛋白变色唇油,ACEITE LABIAL CON COLAGENO,550.000,700.000,,2046
7019603,6903072405534,,水果系列唇颊两用口红水,TINTA DE LABIOS MATTE,760.000,900.000,,2046
7064603,6903072438365,,滋养水果系列变色唇油,TINTA DE LABIOS FRUTAL,800.000,1000.000,,2046
7077147,6903072440160,,香蕉透明保湿唇油,ACEITE LABIAL DE BANANA,780.000,900.000,,2046
7087203,6903072440122,,长效保湿透明变色唇油,ACEITE LABIAL MAGICO,750.000,900.000,,2046
7093403,6903072443468,,持妆变色唇油,ACEITE LABIAL,750.000,900.000,,2046
2067CM,6903072300754,,青瓜定妆水,FIJADOR DE MAQUILLAJE PEPINO,1680.000,2000.000,,2046
234803,6903072429493,,持久保湿玫瑰定妆水,FIJADOR DE ROSAS,1480.000,1800.000,,2046
5926703A,6903072436279,,黑色印章芦荟水性笔,DELINEADOR CON STAMPI CON ALOE VERA,1000.000,1200.000,,2046
5926703B,6903072436293,,黑色印章水蜜桃水性笔,DELINEADOR CON STAMPI,1100.000,1300.000,,2046
5926703C,6903072436378,,黑色印章水性笔,DELINEADOR CON STAMPI,1100.000,1300.000,,2046
5913803,6903072423194,,黑色眼线笔,DELINEADOR LUXURY,1500.000,1800.000,,2046
5781747A,6903072442454,,眼线液,DELINEADOR NEGRO 24 HORAS,800.000,1000.000,,2046
5773603,6903072417322,,亮片眼影液,DELINEADOR LIQUIDO DE COLORES,880.000,1100.000,,2046
5765003,6903072433049,,顺滑防水哑光黑色眼线液,DELINEADOR LIQUIDO,850.000,1000.000,,2046
5758803,6903072420407,,哑光黑色眼线液,DELINEADOR LIQUIDO MATTE,800.000,1000.000,,2046
5778403,6903072419661,,自然快干黑色眼线液,DELINEADOR LIQUIDO,800.000,1000.000,21彩妆系列--眼线笔 delineador de ojos,2046
5779003AB,6903072438860,,眼线液,DELINEADOR DE OJOS,1800.000,2200.000,21彩妆系列--眼线笔 delineador de ojos,2046
6832803,6903072413843,,防水控油遮瑕液,CORRECTOR DE IMPERFECCIONES,1850.000,2200.000,,2046
5115003,6903072443840,,裸色控油遮瑕棒,BARRA CORRECTORA DE IMPERFECCIONES,1300.000,1600.000,,2046
6844203,6903072427642,,遮瑕液,CORRECTOR,1050.000,1300.000,,2046
2314903,6903072442621,,哑光提亮遮瑕膏,CORRECTOR EN CREMA,1050.000,1300.000,,2046
GZ8060165,6972598194482,,遮瑕液,CONTORNO LIQUIDO,720.000,900.000,,2046
GZ8100157,6972598195373,,卸妆水,DESMAQUILLANTE CON ALOE VERA,700.000,800.000,,2046
GZ8100148,6972598194383,,卸妆水,AGUA MICELAR 3 EN 1,700.000,800.000,,2046
GZ8100147,6972598194376,,卸妆水,REMOVEDOR DE MAQUILLAJE,700.000,800.000,,2046
GZ8100146,6972598194369,,卸妆水,AGUA MICELAR,700.000,800.000,,2046
GZ8020074,6972598196912,,变色唇膏,BALSAMO MAGICO DE SIRENA,580.000,700.000,,2046
GZ8020073,6972598196905,,唇膏,BALSAMO LABIAL OSITO,580.000,700.000,,2046
GZ8020072,6972598196899,,唇膏,BALSAMO LABIAL PATITA,580.000,700.000,,2046
GZ8020052,6972598196271,,口红,LABIAL MATTE,650.000,800.000,,2046
GZ8020053,6972598196288,,口红,LABIAL MATTE BLACK PINK,650.000,800.000,,2046
LT095,6975649921747,,口红水,LABIAL LIQUIDO MATTE,780.000,900.000,,2046
LT094,6975649922331,,口红水,TINTA DE LABIOS MATTE,780.000,900.000,,2046
LT073,6975649920764,,口红水,TINTA DE LABIOS MATTE,780.000,900.000,,2046
OL190,6975649922409,,唇油,LABIAL MAGICO,780.000,900.000,,2046
OL137,6975649920535,,唇油,BRILLO LABIAL LIQUIDO,680.000,800.000,,2046
OL228,6975649921693,,唇油,BRILLO LABIAL LIQUIDO,680.000,800.000,,2046
OL162,6975649929781,,唇油,BRILLO LABIAL MAGICO,800.000,1000.000,,2046
OL111,6975649927060,,唇油,BRILLO LABIAL DE FRUTAS,650.000,800.000,,2046
LP361,6975649920023,,唇彩,LABIAL LIQUIDO A PRUEBA DE AGUA,800.000,1000.000,,2046
LP233,6975649927831,,唇彩,LABIAL LIQUIDO MATTE,800.000,1000.000,,2046
LP368,6975649922393,,唇彩,LABIAL LIQUIDO MATTE,800.000,1000.000,,2046
LP461,6975649923864,,唇彩,LIP GLOSS MATTE,850.000,1000.000,,2046
LS173,6975649920986,,口红,LABIAL MATTE ULTRA HD,800.000,1000.000,,2046
LS065,6975649924816,,口红,LABIAL MATTE ULTRA HD,850.000,1000.000,,2046
LS01,6975649921402,,口红,LABIAL MATTE,850.000,1000.000,,2046
LS114,6975649928463,,口红,LABIAL MATTE,750.000,900.000,,2046
LS128,6975649928487,,口红,LABIAL MATTE,780.000,900.000,,2046
LS112,6975649928425,,口红,LABIAL MATTE,780.000,900.000,,2046
8241,6924269782412,,12色亮片纸本眼影,PALETA DE SOMBRAS DE 12 COLORES,2300.000,2800.000,3月28号小眼影粉色框,2046
8302,6924269783020,,12星座纸本套装,PALETAS DE SOMBRAS DE CONTELACIONES 12 COLORES,15000.000,18000.000,3月28号小眼影粉色框,2046
8154,6933495863901,,16色正方形内格眼影,SOMBRA DE OJOS 16 COLORES,1800.000,2200.000,,2046
8290,6933495877229,,18色长方形内格眼影,SOMBRA DE OJOS 18 COLORES,1800.000,2200.000,,2046
8236,6933495864120,,提亮,ILUMINADOR,1300.000,1600.000,19彩妆系列--高光 腮红 ILUMINADOR,2046
8237,6933495864847,,单色粉饼,ILUMINADOR,1300.000,1600.000,,2046
8233,6933495876918,,修容,CONTORNO EN POLVO,1000.000,1200.000,,2046
8606C,6933495820706,,眼影,Paleta de Sombras Diosa Egipcia 47 Colores,4500.000,5400.000,,2046
LK2853,6984521364169,,眼影,PALETA DE SOMBRAS DISCO,5500.000,6600.000,,2046
LK5122,6973162601221,,眼影,SOMBRA DE OJOS JAZMIN,2300.000,2800.000,,2046
LK2883,6984521328833,,眼影,PALETA DE SOMBRAS,1600.000,1900.000,,2046
LK2884,6984521328840,,眼影,PALETA DE SOMBRAS MERMAID,1600.000,1900.000,,2046
LK28558,6984521330492,,眼影,ESTUCHE DE NIÑA BEAUTY QUEST,3850.000,4600.000,,2046
NA223,6902024022232,,SKS红盖蓝盒无味胶,PEGAMENTO DEE PESTANA UNA A UNA,5000.000,6000.000,58假睫毛 嫁接睫毛 睫毛工具 pegamento para pestanasp,2046
JC37,6685922620372,,20根稻草人,SET DE 20 PESTANAS,1200.000,1400.000,58假睫毛 嫁接睫毛 睫毛工具 pegamento para pestanasp,2046
PRE01,6914161343149,,80片云朵化妆棉（压梅花）,ALGODON EN PETALO 80 PCS,880.000,1100.000,,2046
QIAO01,6956120144145,,120片方型化妆棉,PETALOS DE ALGODON CUADRADOS 120PCS,1050.000,1300.000,51清洁卸妆产品 limpieza delrostro,2046
YLT0010,6920232500106,,6PC粉扑大礼包,SET DE ESPONJAS 6 PCS,880.000,1100.000,,2046
YLT0012,7895058100849,,3个大号*2片爱心超柔粉扑,BORLAS DE MAQUILLAJE,1200.000,1400.000,50海绵粉扑系列 esponja de maquillaje,2046
YLT0013,6954919185706,,粉扑+蛋托+彩柄蘑菇头,SET DE BORLA + SOPORTE + ESPONJA DE HONGO,850.000,1020.000,50海绵粉扑系列 esponja de maquillaje,2046
YLT0015,6987912568108,,4个小号+1个爱心+刷子,SET DE ESPONJA + MINI ESPONJAS,850.000,1000.000,50海绵粉扑系列 esponja de maquillaje,2046
YLT0016,6955282918687,,1大2小粉扑,ESPONJA DE MAQUILLAJE,580.000,700.000,,2046
YLT0017,6901215651312,,睫毛夹*2个粉扑*1个超柔盒装,SET DE ENCRESPADOR DE PESTANAS + 2 BORLAS + ESPONJA,1350.000,1600.000,,2046
70039,8566383700392,,胶条,REPUESTOS PARA RIZADORES,400.000,500.000,,2046
70036,8566383700361,,长剪,TIJERA DE MANICURA,800.000,1000.000,,2046
70037,8566383700378,,剪刀,TIJERA CHICA,400.000,500.000,55睫毛配件 ACCESORIOS DE PESTANAS,2046
831725,9573118831725,,,SHAMPOO KUROMI MORA,1800.000,2200.000,,2046
452179,9471449452179,,,SHAMPOO KUROMI NEGRO,1800.000,2200.000,,2046
452266,9473219452266,,,ACONDICIONADOR KUROMI MORA,1800.000,2200.000,,2046
822919,9424149822919,,,ACONDICIONADOR KUROMI NEGRO,1800.000,2200.000,,2046
400212,9435149400212,,,SHOCK KUROMI MORA,1800.000,2200.000,,2046
466319,9473149466319,,,SHOCK KUROMI NEGRO,1800.000,2200.000,,2046
472633,9424149472633,,,BTX KUROMI MORA,1800.000,2200.000,,2046
855911,9573119855911,,,BTX KUROMI NERGRO,1800.000,2200.000,,2046
123457,4901234123457,,,SHAMPOO ACOND KITTY BTX KITTY SHOCK KITTY,1800.000,2200.000,,2046
CYN241,,,80片爱心,ALGODON EN PETALO 80 PCS,750.000,900.000,,2046
CYN242,6952186465583,,80片化妆棉爱心,PETALOS DE ALGODON DE CORAZON 80PCS,800.000,1000.000,51清洁卸妆产品 limpieza delrostro,2046
X367,,,口红水,TINTA DE LABIOS,580.000,700.000,,2046
X3671,,,变色唇油,BRILLO DE LABIOS,580.000,700.000,,2046
X3071,,,变色唇油,BRILLO DE LABIOS,580.000,700.000,,2046
35005,6923000001669,,口红,LABIAL MATTE,650.000,800.000,,2046
OL285,,,唇有,ACEITE DE LABIOS MAGICO,780.000,900.000,,2046
LS186,,,唇膜,MASCARILLA DE LABIOS HIDRATANTE,820.000,1000.000,,2046
LT110,,,口红水,TINTA DE LABIOS,880.000,1000.000,,2046
OL260,,,唇油,ACEITE DE LABIOS MAGICO E HIDRATANTE,880.000,1000.000,,2046
OL175,,,唇油,ACEITE DE LABIOS MAGICO,750.000,900.000,,2046
OL185,,,唇油,SET BRILLO LABIAL 6 PCS,2590.000,3100.000,,2046
LP303,,,唇彩,TINTA DE LABIOS HD,780.000,900.000,,2046
LP200,,,唇彩,TINTA DE LABIOS A PRUEBA DE AGUA,780.000,900.000,,2046
LT029,,,口红水,TINTA DE LABIOS,750.000,900.000,,2046
LT077,,,口红水,TINTA DE LABIOS HIDRATANTE HD,750.000,900.000,,2046
GZ8020071,6972598196882,,变色唇膏,BALSAMO MAGICO DE UNICORNIO,580.000,700.000,,2046
GZ8020036,6972598194802,,变色唇膏,BALSAMO MAGICO DE CORAZONES,580.000,700.000,,2046
GZ8010214,6972598196554,,6色不沾杯唇釉,SET DE LABIALES 24 HORAS 6PCS,2590.000,3100.000,,2046
GZ8010216,6972598196578,,6色不沾杯唇釉,SET DE LABIALES MATTE A PRUEBA DE AGUA 24 HORAS 6PCS,2590.000,3100.000,,2046
GZ8010215,6972598196561,,6色不沾杯唇釉,SET DE LABIALES A PRUEBA DE AGUA 6PCS,2590.000,3100.000,,2046
3643403,6903072440320,,口红,BALSAMO MAGICO DE COLORES,680.000,800.000,,2046
3610803A,6903072244452,,口红,LABIAL A PRUEBA DE AGUA,680.000,800.000,,2046
7999,6903072342235,,口红水,TINTA DE LABIOS DESIERTO NEVADO,650.000,800.000,,2046
7052447D,6903072439317,,唇彩,LABIAL VELVET 24 HORAS,850.000,1000.000,,2046
7056647,6903072436514,,唇彩,LABIAL VOLUMINIZADOR 24 HORAS,850.000,1000.000,,2046
7133747A,6903072439713,,唇彩,Brillo de labios,900.000,1100.000,,2046
7045347A,6903072428229,,唇彩,LABIAL VELVET 24 HORAS,880.000,1000.000,06彩妆系列--唇彩、变色唇彩 Brillo labial,2046
7061903,6903072437900,,唇油,BRILLO LABIAL,750.000,900.000,07彩妆系列--唇油 ACIETE DE LABIOS,2046
7057503,6903072437771,,唇油,ACEITE LABIAL BRILLANTE,790.000,900.000,,2046
7046847,6903072429097,,唇油,ACEITE LABIAL MAGICO DE 24K,750.000,900.000,,2046
6602503,6903072446629,,睫毛膏,MASCARA PESTANAS CURLY,1350.000,1600.000,,2046
8136603,6903072443390,,粉饼,POLVO VITAMINA C + ACIDO HIALURONICO,1800.000,2200.000,17彩妆系列--粉饼、散粉   POLVO,2046
8130803B,6903072442546,,粉饼,POLVO COMPACTO SIRENA,1650.000,2000.000,17彩妆系列--粉饼、散粉   POLVO,2046
8181203,6903072443789,,粉饼,POLVO,1350.000,1600.000,17彩妆系列--粉饼、散粉   POLVO,2046
8130803,6903072440061,,粉饼,POLVO COMPACTO CUTE CAT,1550.000,1900.000,,2046
8190603A,6903072428700,,粉饼,POLVO COMPACTO DE ALOE VERA,1500.000,1800.000,,2046
8167247E,6903072395040,,粉饼,POLVO COMPACTO,1650.000,2000.000,,2046
5760147,6903072397587,,眼线液,DELINEADOR FLEX 24 HORAS,800.000,1000.000,,2046
5764247,6903072434169,,眼线液,DELINEADOR BLANCO GLITTER,850.000,1000.000,,2046
6869503,6903072435647,,遮瑕液,CORRECTOR DE ACIDO HIALURONICO,950.000,1100.000,,2046
5116547A,6903072438754,,腮红棒,Rubor en Barra,1200.000,1400.000,19彩妆系列--高光 腮红 ILUMINADOR,2046
8322147,,,腮红,RUBOR EN POLVO E CORAZON CON ESPEJO,1500.000,1800.000,,2046
8329947CH,6903072427383,,腮红,RUBOR EN POLVO CUADRADO CON ESPEJO,1350.000,1600.000,,2046
8382847,6903072427536,,腮红,RUBOR DE CORAZON LARGA DURACION,1500.000,1800.000,,2046
7117103,6903072443055,,唇彩,LABIAL LIQUIDO HIDRATANTE,880.000,1100.000,,2046
7136703,6903072447343,,唇油,BRILLO LABIAL,850.000,1000.000,,2046
7157147A,,,唇油,LIP GLOSS,850.000,1000.000,,2046
8338247B,6903072439218,,腮红,RUBOR MATTE,1000.000,1200.000,19彩妆系列--高光 腮红 ILUMINADOR,2046
AZ165,6901234571653,,36色霉霉眼影,PALETA DE SOMBRAS 36 COLORES,3800.000,4600.000,,2046
YL180,6973843121802,,79色玫瑰美女眼影,PALETA DE SOMBRAS 79 COLORES,5800.000,7000.000,,2046
YL179,6973843121796,,49色蝴蝶彩蛋美女眼影,PALETA DE SOMBRAS 49 COLORES,5600.000,6700.000,,2046
YL181,6973843121819,,44色化妆翅膀美女眼影,PALETA DE SOMBRAS 44 COLORES,4500.000,5400.000,,2046
YL182,6973843121826,,44色玫瑰蝴蝶美女眼影,PALETA DE SOMBRAS 44 COLORES,4500.000,5400.000,,2046
T3512,6992330700184,,KT 35色眼影T35-12,PALETA DE SOMBRAS 35 COLORES,4500.000,5800.000,,2046
T3513,6992330700191,,KT 35色眼影T35-13,PALETA DE SOMBRAS 35 COLORES,4500.000,5800.000,,2046
T3518,6992330700245,,KT 35色眼影T35-18,PALETA DE SOMBRAS 35 COLORES,4500.000,5800.000,,2046
T3519,6992330700252,,KT 35色眼影T35-19,PALETA DE SOMBRAS 35 COLORES,4500.000,5800.000,,2046
210B,6916790272449,,牛奶面霜,CREMA DE LECHE,1250.000,1500.000,,2046
KC231453,6976289191453,,60色紫城猫女,PALETA DE SOMBRAS CATWOMAN 60 COLORES,7800.000,9400.000,04新款眼影盘,2046
KC233129,6976289193129,,37色粉红芭比套盒,SET DE MAQUILLAJE PINK BARBIE 37 COLORES,7800.000,9400.000,,2046
KC233136,6976289193136,,32色美妆芭比套盒,SET DE MAQUILLAJE BARBIE 32 COLORES,7800.000,9400.000,,2046
KC233303,6976289193303,,16色蝴蝶套盒,SET DE MAQUILLAJE MARIPOSA ROSA 16 COLORES,3950.000,4700.000,,2046
KC233297,6976289193297,,14色蒙爱套盒,SET DE MAQUILLAJE CORAZON 14 COLORES,3950.000,4700.000,04新款眼影盘,2046
KC240227,6976289190227,,12色云朵女孩唇彩,SET DE LABIALES CLOUD GIRL 12PCS,5500.000,6600.000,,2046
KC240203,6976289190203,,6支粉蝶女孩亮光唇彩套盒,SET DE LABIALES MARIPOSA ROSA 6PCS,4950.000,5900.000,02店长推荐口红唇彩套装 Set de Labial,2046
KC240234,6976289190234,,6支狂欢女孩唇釉套盒,SET DE LABIALES CHICA CARNAVAL 6PCS,4950.000,5900.000,02店长推荐口红唇彩套装 Set de Labial,2046
KC233785,6976289193785,,27色拱形马戏团,PALETA CIRCO COLORIDO 27 COLORES,6500.000,7800.000,,2046
KC233945,6976289193945,,35色酷姐猫咪双开,PALETA HERMANA COOL 35 COLORES,6800.000,8200.000,03店长推荐化妆品套装SET MAQUILLAJE,2046
KC233761,6976289193761,,4色彩云泡泡唇釉,SET DE LABIALES GLITTER THANKS YOU,2200.000,2640.000,,2046
KC233952,6976289193952,,35色喵星少女双开,PALETA CHICA GATO 35 COLORES,7500.000,9000.000,,2046
KC233990,6976289193990,,20色假日沙滩  特价不参与折扣,PALETA VACACIONES EN LA PLAYA 20 COLORES  SIN DESCUENTO,2500.000,3000.000,13彩妆系列--眼影KEVINCOCO,2046
KC234003,6976289194003,,20色水果派对,PALETA FIESTA FRUTAL 20 COLORES,3800.000,4600.000,,2046
